Sector_1,Sector_2,Correlation,Year
JOLTSDurableGoodsManuf,JOLTSPrivEduHealthServices,0.665636315403848,2005
JOLTSDurableGoodsManuf,JOLTSProf_AND_Bus.Services,0.5590687973735704,2005
JOLTSDurableGoodsManuf,JOLTSRetailTrade,0.40458681052944734,2005
JOLTSDurableGoodsManuf,JOLTSTransp_Warehousing_Utlts,0.412525485410961,2005
JOLTSDurableGoodsManuf,JOLTSNondurableGoodsManuf,0.5352283920947626,2005
JOLTSDurableGoodsManuf,JTSJOL_TOTAL,0.9690158023354825,2005
JOLTSDurableGoodsManuf,UNEMPLOYED,-0.9020878512316531,2005
JOLTS_Information,JOLTS_Government,0.9735020123174638,2005
JOLTS_Information,JOLTSDurableGoodsManuf,0.8925078359329737,2005
JOLTS_Information,JOLTS_Information,1.0,2005
JOLTS_Information,JOLTSFinanceANDInsurance,0.6436076696800287,2005
JOLTS_Information,JOLTSHealthCareSocialAssistance,0.9238290257486748,2005
JOLTS_Information,JOLTSLeisureANDHospitality,-0.6105346090196663,2005
JOLTS_Information,JOLTSPrivEduHealthServices,0.8842226291855743,2005
JOLTS_Information,JOLTSProf_AND_Bus.Services,0.7517178399986664,2005
JOLTS_Information,JOLTSRetailTrade,0.7218981092305299,2005
JOLTS_Information,JOLTSTransp_Warehousing_Utlts,0.7392322156921699,2005
JOLTS_Information,JOLTSNondurableGoodsManuf,0.2825465780948178,2005
JOLTS_Information,JTSJOL_TOTAL,0.9760411987738264,2005
JOLTS_Information,UNEMPLOYED,-0.954102003120247,2005
JOLTSFinanceANDInsurance,JOLTS_Government,0.8010486142160577,2005
JOLTSFinanceANDInsurance,JOLTSDurableGoodsManuf,0.9035980683660038,2005
JOLTSFinanceANDInsurance,JOLTS_Information,0.6436076696800287,2005
JOLTSFinanceANDInsurance,JOLTSFinanceANDInsurance,1.0,2005
JOLTSFinanceANDInsurance,JOLTSHealthCareSocialAssistance,0.3018234779005588,2005
JOLTSFinanceANDInsurance,JOLTSLeisureANDHospitality,-0.6103387832753516,2005
JOLTSFinanceANDInsurance,JOLTSPrivEduHealthServices,0.2819898152755483,2005
JOLTSFinanceANDInsurance,JOLTSProf_AND_Bus.Services,0.4436858746331267,2005
JOLTSFinanceANDInsurance,JOLTSRetailTrade,0.17888349479659754,2005
JOLTSFinanceANDInsurance,JOLTSTransp_Warehousing_Utlts,-0.014466234534548065,2005
JOLTSFinanceANDInsurance,JOLTSNondurableGoodsManuf,0.8070835268867308,2005
JOLTSFinanceANDInsurance,JTSJOL_TOTAL,0.7901415369823511,2005
JOLTSFinanceANDInsurance,UNEMPLOYED,-0.6318395587070275,2005
JOLTSHealthCareSocialAssistance,JOLTS_Government,0.8118750475074498,2005
JOLTSHealthCareSocialAssistance,JOLTSDurableGoodsManuf,0.6579831670770719,2005
JOLTSHealthCareSocialAssistance,JOLTS_Information,0.9238290257486748,2005
JOLTSHealthCareSocialAssistance,JOLTSFinanceANDInsurance,0.3018234779005588,2005
JOLTSHealthCareSocialAssistance,JOLTSHealthCareSocialAssistance,1.0,2005
JOLTSHealthCareSocialAssistance,JOLTSLeisureANDHospitality,-0.4663998300576863,2005
JOLTSHealthCareSocialAssistance,JOLTSPrivEduHealthServices,0.9562125538151813,2005
JOLTSHealthCareSocialAssistance,JOLTSProf_AND_Bus.Services,0.7243130031048391,2005
JOLTSHealthCareSocialAssistance,JOLTSRetailTrade,0.8184032381036425,2005
JOLTSHealthCareSocialAssistance,JOLTSTransp_Warehousing_Utlts,0.9248408042804035,2005
JOLTSHealthCareSocialAssistance,JOLTSNondurableGoodsManuf,-0.04396403647702177,2005
JOLTSHealthCareSocialAssistance,JTSJOL_TOTAL,0.8199974730949152,2005
JOLTSHealthCareSocialAssistance,UNEMPLOYED,-0.8680937794750869,2005
JOLTSLeisureANDHospitality,JOLTS_Government,-0.6460305130013037,2005
JOLTSLeisureANDHospitality,JOLTSDurableGoodsManuf,-0.5666495136083923,2005
JOLTSLeisureANDHospitality,JOLTS_Information,-0.6105346090196663,2005
JOLTSLeisureANDHospitality,JOLTSFinanceANDInsurance,-0.6103387832753516,2005
JOLTSLeisureANDHospitality,JOLTSHealthCareSocialAssistance,-0.4663998300576863,2005
JOLTSLeisureANDHospitality,JOLTSLeisureANDHospitality,1.0,2005
JOLTSLeisureANDHospitality,JOLTSPrivEduHealthServices,-0.22757355275855787,2005
JOLTSLeisureANDHospitality,JOLTSProf_AND_Bus.Services,-0.9300733391793116,2005
JOLTSLeisureANDHospitality,JOLTSRetailTrade,-0.7654549729572585,2005
JOLTSLeisureANDHospitality,JOLTSTransp_Warehousing_Utlts,-0.11564853885021932,2005
JOLTSLeisureANDHospitality,JOLTSNondurableGoodsManuf,-0.7762667340204897,2005
JOLTSLeisureANDHospitality,JTSJOL_TOTAL,-0.6185592809100945,2005
JOLTSLeisureANDHospitality,UNEMPLOYED,0.36836713849134745,2005
JOLTSPrivEduHealthServices,JOLTS_Government,0.7801926810980389,2005
JOLTSPrivEduHealthServices,JOLTSDurableGoodsManuf,0.665636315403848,2005
JOLTSPrivEduHealthServices,JOLTS_Information,0.8842226291855743,2005
JOLTSPrivEduHealthServices,JOLTSFinanceANDInsurance,0.2819898152755483,2005
JOLTSPrivEduHealthServices,JOLTSHealthCareSocialAssistance,0.9562125538151813,2005
JOLTSPrivEduHealthServices,JOLTSLeisureANDHospitality,-0.22757355275855787,2005
JOLTSPrivEduHealthServices,JOLTSPrivEduHealthServices,1.0,2005
JOLTSPrivEduHealthServices,JOLTSProf_AND_Bus.Services,0.5014200746184292,2005
JOLTSPrivEduHealthServices,JOLTSRetailTrade,0.6162330478026249,2005
JOLTSPrivEduHealthServices,JOLTSTransp_Warehousing_Utlts,0.9517931797903664,2005
JOLTSPrivEduHealthServices,JOLTSNondurableGoodsManuf,-0.1965249324131727,2005
JOLTSPrivEduHealthServices,JTSJOL_TOTAL,0.7977563466017898,2005
JOLTSPrivEduHealthServices,UNEMPLOYED,-0.9180131457374647,2005
JOLTSProf_AND_Bus.Services,JOLTS_Government,0.7082096974809721,2005
JOLTSProf_AND_Bus.Services,JOLTSDurableGoodsManuf,0.5590687973735704,2005
JOLTSProf_AND_Bus.Services,JOLTS_Information,0.7517178399986664,2005
JOLTSProf_AND_Bus.Services,JOLTSFinanceANDInsurance,0.4436858746331267,2005
JOLTSProf_AND_Bus.Services,JOLTSHealthCareSocialAssistance,0.7243130031048391,2005
JOLTSProf_AND_Bus.Services,JOLTSLeisureANDHospitality,-0.9300733391793116,2005
JOLTSProf_AND_Bus.Services,JOLTSPrivEduHealthServices,0.5014200746184292,2005
JOLTSProf_AND_Bus.Services,JOLTSProf_AND_Bus.Services,1.0,2005
JOLTSProf_AND_Bus.Services,JOLTSRetailTrade,0.9452703035077729,2005
JOLTSProf_AND_Bus.Services,JOLTSTransp_Warehousing_Utlts,0.45257074274473386,2005
JOLTSProf_AND_Bus.Services,JOLTSNondurableGoodsManuf,0.5001066758193997,2005
JOLTSProf_AND_Bus.Services,JTSJOL_TOTAL,0.689309972395634,2005
JOLTSProf_AND_Bus.Services,UNEMPLOYED,-0.5197121429658154,2005
JOLTSRetailTrade,JOLTS_Government,0.607338147304792,2005
JOLTSRetailTrade,JOLTSDurableGoodsManuf,0.40458681052944734,2005
JOLTSRetailTrade,JOLTS_Information,0.7218981092305299,2005
JOLTSRetailTrade,JOLTSFinanceANDInsurance,0.17888349479659754,2005
JOLTSRetailTrade,JOLTSHealthCareSocialAssistance,0.8184032381036425,2005
JOLTSRetailTrade,JOLTSLeisureANDHospitality,-0.7654549729572585,2005
JOLTSRetailTrade,JOLTSPrivEduHealthServices,0.6162330478026249,2005
JOLTSRetailTrade,JOLTSProf_AND_Bus.Services,0.9452703035077729,2005
JOLTSRetailTrade,JOLTSRetailTrade,1.0,2005
JOLTSRetailTrade,JOLTSTransp_Warehousing_Utlts,0.6516264580843636,2005
JOLTSRetailTrade,JOLTSNondurableGoodsManuf,0.19194090418571896,2005
JOLTSRetailTrade,JTSJOL_TOTAL,0.5960848287547968,2005
JOLTSRetailTrade,UNEMPLOYED,-0.5061270776860155,2005
JOLTSTransp_Warehousing_Utlts,JOLTS_Government,0.5772862863257313,2005
JOLTSTransp_Warehousing_Utlts,JOLTSDurableGoodsManuf,0.412525485410961,2005
JOLTSTransp_Warehousing_Utlts,JOLTS_Information,0.7392322156921699,2005
JOLTSTransp_Warehousing_Utlts,JOLTSFinanceANDInsurance,-0.014466234534548065,2005
JOLTSTransp_Warehousing_Utlts,JOLTSHealthCareSocialAssistance,0.9248408042804035,2005
JOLTSTransp_Warehousing_Utlts,JOLTSLeisureANDHospitality,-0.11564853885021932,2005
JOLTSTransp_Warehousing_Utlts,JOLTSPrivEduHealthServices,0.9517931797903664,2005
JOLTSTransp_Warehousing_Utlts,JOLTSProf_AND_Bus.Services,0.45257074274473386,2005
JOLTSTransp_Warehousing_Utlts,JOLTSRetailTrade,0.6516264580843636,2005
JOLTSTransp_Warehousing_Utlts,JOLTSTransp_Warehousing_Utlts,1.0,2005
JOLTSTransp_Warehousing_Utlts,JOLTSNondurableGoodsManuf,-0.4189603726836115,2005
JOLTSTransp_Warehousing_Utlts,JTSJOL_TOTAL,0.5965133226438589,2005
JOLTSTransp_Warehousing_Utlts,UNEMPLOYED,-0.7525184724277477,2005
JOLTSNondurableGoodsManuf,JOLTS_Government,0.4524115240914854,2005
JOLTSNondurableGoodsManuf,JOLTSDurableGoodsManuf,0.5352283920947626,2005
JOLTSNondurableGoodsManuf,JOLTS_Information,0.2825465780948178,2005
JOLTSNondurableGoodsManuf,JOLTSFinanceANDInsurance,0.8070835268867308,2005
JOLTSNondurableGoodsManuf,JOLTSHealthCareSocialAssistance,-0.04396403647702177,2005
JOLTSNondurableGoodsManuf,JOLTSLeisureANDHospitality,-0.7762667340204897,2005
JOLTSNondurableGoodsManuf,JOLTSPrivEduHealthServices,-0.1965249324131727,2005
JOLTSNondurableGoodsManuf,JOLTSProf_AND_Bus.Services,0.5001066758193997,2005
JOLTSNondurableGoodsManuf,JOLTSRetailTrade,0.19194090418571896,2005
JOLTSNondurableGoodsManuf,JOLTSTransp_Warehousing_Utlts,-0.4189603726836115,2005
JOLTSNondurableGoodsManuf,JOLTSNondurableGoodsManuf,1.0,2005
JOLTSNondurableGoodsManuf,JTSJOL_TOTAL,0.423170572596078,2005
JOLTSNondurableGoodsManuf,UNEMPLOYED,-0.13842134991863134,2005
JTSJOL_TOTAL,JOLTS_Government,0.9993193538604479,2005
JTSJOL_TOTAL,JOLTSDurableGoodsManuf,0.9690158023354825,2005
JTSJOL_TOTAL,JOLTS_Information,0.9760411987738264,2005
JTSJOL_TOTAL,JOLTSFinanceANDInsurance,0.7901415369823511,2005
JTSJOL_TOTAL,JOLTSHealthCareSocialAssistance,0.8199974730949152,2005
JTSJOL_TOTAL,JOLTSLeisureANDHospitality,-0.6185592809100945,2005
JTSJOL_TOTAL,JOLTSPrivEduHealthServices,0.7977563466017898,2005
JTSJOL_TOTAL,JOLTSProf_AND_Bus.Services,0.689309972395634,2005
JTSJOL_TOTAL,JOLTSRetailTrade,0.5960848287547968,2005
JTSJOL_TOTAL,JOLTSTransp_Warehousing_Utlts,0.5965133226438589,2005
JTSJOL_TOTAL,JOLTSNondurableGoodsManuf,0.423170572596078,2005
JTSJOL_TOTAL,JTSJOL_TOTAL,1.0,2005
JTSJOL_TOTAL,UNEMPLOYED,-0.9512825695716003,2005
UNEMPLOYED,JOLTS_Government,-0.9393993439767266,2005
UNEMPLOYED,JOLTSDurableGoodsManuf,-0.9020878512316531,2005
UNEMPLOYED,JOLTS_Information,-0.954102003120247,2005
UNEMPLOYED,JOLTSFinanceANDInsurance,-0.6318395587070275,2005
UNEMPLOYED,JOLTSHealthCareSocialAssistance,-0.8680937794750869,2005
UNEMPLOYED,JOLTSLeisureANDHospitality,0.36836713849134745,2005
UNEMPLOYED,JOLTSPrivEduHealthServices,-0.9180131457374647,2005
UNEMPLOYED,JOLTSProf_AND_Bus.Services,-0.5197121429658154,2005
UNEMPLOYED,JOLTSRetailTrade,-0.5061270776860155,2005
UNEMPLOYED,JOLTSTransp_Warehousing_Utlts,-0.7525184724277477,2005
UNEMPLOYED,JOLTSNondurableGoodsManuf,-0.13842134991863134,2005
UNEMPLOYED,JTSJOL_TOTAL,-0.9512825695716003,2005
UNEMPLOYED,UNEMPLOYED,1.0,2005
JOLTS_Government,JOLTS_Government,1.0,2006
JOLTS_Government,JOLTSDurableGoodsManuf,-0.882932115540632,2006
JOLTS_Government,JOLTS_Information,0.8894759366732284,2006
JOLTS_Government,JOLTSFinanceANDInsurance,-0.8971409352971869,2006
JOLTS_Government,JOLTSHealthCareSocialAssistance,0.01516010890583557,2006
JOLTS_Government,JOLTSLeisureANDHospitality,-0.8680927014374558,2006
JOLTS_Government,JOLTSPrivEduHealthServices,-0.1215431489660891,2006
JOLTS_Government,JOLTSProf_AND_Bus.Services,0.849324305291865,2006
JOLTS_Government,JOLTSRetailTrade,-0.7764308438781902,2006
JOLTS_Government,JOLTSTransp_Warehousing_Utlts,0.6905706977282585,2006
JOLTS_Government,JOLTSNondurableGoodsManuf,0.6124991371847048,2006
JOLTS_Government,JTSJOL_TOTAL,0.702161467509541,2006
JOLTS_Government,UNEMPLOYED,-0.20118634322499437,2006
JOLTSDurableGoodsManuf,JOLTS_Government,-0.882932115540632,2006
JOLTSDurableGoodsManuf,JOLTSDurableGoodsManuf,1.0,2006
JOLTSDurableGoodsManuf,JOLTS_Information,-0.9569258976985237,2006
JOLTSDurableGoodsManuf,JOLTSFinanceANDInsurance,0.8651197611178709,2006
JOLTSDurableGoodsManuf,JOLTSHealthCareSocialAssistance,-0.25887697414440936,2006
JOLTSDurableGoodsManuf,JOLTSLeisureANDHospitality,0.7173840901509462,2006
JOLTSDurableGoodsManuf,JOLTSPrivEduHealthServices,-0.06266394328194441,2006
JOLTSDurableGoodsManuf,JOLTSProf_AND_Bus.Services,-0.8104357181557329,2006
JOLTSDurableGoodsManuf,JOLTSRetailTrade,0.39118625819309705,2006
JOLTSDurableGoodsManuf,JOLTSTransp_Warehousing_Utlts,-0.933112518831551,2006
JOLTSDurableGoodsManuf,JOLTSNondurableGoodsManuf,-0.9075657294876949,2006
JOLTSDurableGoodsManuf,JTSJOL_TOTAL,-0.9502713558358968,2006
JOLTSDurableGoodsManuf,UNEMPLOYED,0.5028235062739382,2006
JOLTS_Information,JOLTS_Government,0.8894759366732284,2006
JOLTS_Information,JOLTSDurableGoodsManuf,-0.9569258976985237,2006
JOLTS_Information,JOLTS_Information,1.0,2006
JOLTS_Information,JOLTSFinanceANDInsurance,-0.968255431372265,2006
JOLTS_Information,JOLTSHealthCareSocialAssistance,0.43840832967771853,2006
JOLTS_Information,JOLTSLeisureANDHospitality,-0.6007992826396789,2006
JOLTS_Information,JOLTSPrivEduHealthServices,0.27777191683340874,2006
JOLTS_Information,JOLTSProf_AND_Bus.Services,0.6621321735876641,2006
JOLTS_Information,JOLTSRetailTrade,-0.4439336698837039,2006
JOLTS_Information,JOLTSTransp_Warehousing_Utlts,0.805423398299358,2006
JOLTS_Information,JOLTSNondurableGoodsManuf,0.7971577902612446,2006
JOLTS_Information,JTSJOL_TOTAL,0.8515984725917304,2006
JOLTS_Information,UNEMPLOYED,-0.6221189448599093,2006
JOLTSFinanceANDInsurance,JOLTS_Government,-0.8971409352971869,2006
JOLTSFinanceANDInsurance,JOLTSDurableGoodsManuf,0.8651197611178709,2006
JOLTSFinanceANDInsurance,JOLTS_Information,-0.968255431372265,2006
JOLTSFinanceANDInsurance,JOLTSFinanceANDInsurance,1.0,2006
JOLTSFinanceANDInsurance,JOLTSHealthCareSocialAssistance,-0.44729701214298423,2006
JOLTSFinanceANDInsurance,JOLTSLeisureANDHospitality,0.5619003694788082,2006
JOLTSFinanceANDInsurance,JOLTSPrivEduHealthServices,-0.32938723193682967,2006
JOLTSFinanceANDInsurance,JOLTSProf_AND_Bus.Services,-0.5703658085845027,2006
JOLTSFinanceANDInsurance,JOLTSRetailTrade,0.5726079388259311,2006
JOLTSFinanceANDInsurance,JOLTSTransp_Warehousing_Utlts,-0.6354100593632083,2006
JOLTSFinanceANDInsurance,JOLTSNondurableGoodsManuf,-0.6210398471967223,2006
JOLTSFinanceANDInsurance,JTSJOL_TOTAL,-0.6940277409836281,2006
JOLTSFinanceANDInsurance,UNEMPLOYED,0.5745922983587933,2006
JOLTSHealthCareSocialAssistance,JOLTS_Government,0.01516010890583557,2006
JOLTSHealthCareSocialAssistance,JOLTSDurableGoodsManuf,-0.25887697414440936,2006
JOLTSHealthCareSocialAssistance,JOLTS_Information,0.43840832967771853,2006
JOLTSHealthCareSocialAssistance,JOLTSFinanceANDInsurance,-0.44729701214298423,2006
JOLTSHealthCareSocialAssistance,JOLTSHealthCareSocialAssistance,1.0,2006
JOLTSHealthCareSocialAssistance,JOLTSLeisureANDHospitality,0.45508407363208786,2006
JOLTSHealthCareSocialAssistance,JOLTSPrivEduHealthServices,0.9751346582865993,2006
JOLTSHealthCareSocialAssistance,JOLTSProf_AND_Bus.Services,-0.3559627884959834,2006
JOLTSHealthCareSocialAssistance,JOLTSRetailTrade,0.37061171693919526,2006
JOLTSHealthCareSocialAssistance,JOLTSTransp_Warehousing_Utlts,0.18256708112068554,2006
JOLTSHealthCareSocialAssistance,JOLTSNondurableGoodsManuf,0.3148353587271136,2006
JOLTSHealthCareSocialAssistance,JTSJOL_TOTAL,0.28511958898421497,2006
JOLTSHealthCareSocialAssistance,UNEMPLOYED,-0.9555527487106819,2006
JOLTSLeisureANDHospitality,JOLTS_Government,-0.8680927014374558,2006
JOLTSLeisureANDHospitality,JOLTSDurableGoodsManuf,0.7173840901509462,2006
JOLTSLeisureANDHospitality,JOLTS_Information,-0.6007992826396789,2006
JOLTSLeisureANDHospitality,JOLTSFinanceANDInsurance,0.5619003694788082,2006
JOLTSLeisureANDHospitality,JOLTSHealthCareSocialAssistance,0.45508407363208786,2006
JOLTSLeisureANDHospitality,JOLTSLeisureANDHospitality,1.0,2006
JOLTSLeisureANDHospitality,JOLTSPrivEduHealthServices,0.5918470716023055,2006
JOLTSLeisureANDHospitality,JOLTSProf_AND_Bus.Services,-0.9722114340524465,2006
JOLTSLeisureANDHospitality,JOLTSRetailTrade,0.7706263912819764,2006
JOLTSLeisureANDHospitality,JOLTSTransp_Warehousing_Utlts,-0.6345460107190062,2006
JOLTSLeisureANDHospitality,JOLTSNondurableGoodsManuf,-0.5086382367583423,2006
JOLTSLeisureANDHospitality,JTSJOL_TOTAL,-0.5891656112580769,2006
JOLTSLeisureANDHospitality,UNEMPLOYED,-0.23389128163461192,2006
JOLTSPrivEduHealthServices,JOLTS_Government,-0.1215431489660891,2006
JOLTSPrivEduHealthServices,JOLTSDurableGoodsManuf,-0.06266394328194441,2006
JOLTSPrivEduHealthServices,JOLTS_Information,0.27777191683340874,2006
JOLTSPrivEduHealthServices,JOLTSFinanceANDInsurance,-0.32938723193682967,2006
JOLTSPrivEduHealthServices,JOLTSHealthCareSocialAssistance,0.9751346582865993,2006
JOLTSPrivEduHealthServices,JOLTSLeisureANDHospitality,0.5918470716023055,2006
JOLTSPrivEduHealthServices,JOLTSPrivEduHealthServices,1.0,2006
JOLTSPrivEduHealthServices,JOLTSProf_AND_Bus.Services,-0.5296279428132108,2006
JOLTSPrivEduHealthServices,JOLTSRetailTrade,0.3805221883540698,2006
JOLTSPrivEduHealthServices,JOLTSTransp_Warehousing_Utlts,-0.038490514671319094,2006
JOLTSPrivEduHealthServices,JOLTSNondurableGoodsManuf,0.09677323889057185,2006
JOLTSPrivEduHealthServices,JTSJOL_TOTAL,0.06809488545028619,2006
JOLTSPrivEduHealthServices,UNEMPLOYED,-0.8664741337767093,2006
JOLTSProf_AND_Bus.Services,JOLTS_Government,0.849324305291865,2006
JOLTSProf_AND_Bus.Services,JOLTSDurableGoodsManuf,-0.8104357181557329,2006
JOLTSProf_AND_Bus.Services,JOLTS_Information,0.6621321735876641,2006
JOLTSProf_AND_Bus.Services,JOLTSFinanceANDInsurance,-0.5703658085845027,2006
JOLTSProf_AND_Bus.Services,JOLTSHealthCareSocialAssistance,-0.3559627884959834,2006
JOLTSProf_AND_Bus.Services,JOLTSLeisureANDHospitality,-0.9722114340524465,2006
JOLTSProf_AND_Bus.Services,JOLTSPrivEduHealthServices,-0.5296279428132108,2006
JOLTSProf_AND_Bus.Services,JOLTSProf_AND_Bus.Services,1.0,2006
JOLTSProf_AND_Bus.Services,JOLTSRetailTrade,-0.6113744435949608,2006
JOLTSProf_AND_Bus.Services,JOLTSTransp_Warehousing_Utlts,0.7882802194702695,2006
JOLTSProf_AND_Bus.Services,JOLTSNondurableGoodsManuf,0.6827554173782128,2006
JOLTSProf_AND_Bus.Services,JTSJOL_TOTAL,0.7431703584961393,2006
JOLTSProf_AND_Bus.Services,UNEMPLOYED,0.09437940209535323,2006
JOLTSRetailTrade,JOLTS_Government,-0.7764308438781902,2006
JOLTSRetailTrade,JOLTSDurableGoodsManuf,0.39118625819309705,2006
JOLTSRetailTrade,JOLTS_Information,-0.4439336698837039,2006
JOLTSRetailTrade,JOLTSFinanceANDInsurance,0.5726079388259311,2006
JOLTSRetailTrade,JOLTSHealthCareSocialAssistance,0.37061171693919526,2006
JOLTSRetailTrade,JOLTSLeisureANDHospitality,0.7706263912819764,2006
JOLTSRetailTrade,JOLTSPrivEduHealthServices,0.3805221883540698,2006
JOLTSRetailTrade,JOLTSProf_AND_Bus.Services,-0.6113744435949608,2006
JOLTSRetailTrade,JOLTSRetailTrade,1.0,2006
JOLTSRetailTrade,JOLTSTransp_Warehousing_Utlts,-0.11847936588349992,2006
JOLTSRetailTrade,JOLTSNondurableGoodsManuf,0.006467241148602065,2006
JOLTSRetailTrade,JTSJOL_TOTAL,-0.11111994703705928,2006
JOLTSRetailTrade,UNEMPLOYED,-0.3223798972202749,2006
JOLTSTransp_Warehousing_Utlts,JOLTS_Government,0.6905706977282585,2006
JOLTSTransp_Warehousing_Utlts,JOLTSDurableGoodsManuf,-0.933112518831551,2006
JOLTSTransp_Warehousing_Utlts,JOLTS_Information,0.805423398299358,2006
JOLTSTransp_Warehousing_Utlts,JOLTSFinanceANDInsurance,-0.6354100593632083,2006
JOLTSTransp_Warehousing_Utlts,JOLTSHealthCareSocialAssistance,0.18256708112068554,2006
JOLTSTransp_Warehousing_Utlts,JOLTSLeisureANDHospitality,-0.6345460107190062,2006
JOLTSTransp_Warehousing_Utlts,JOLTSPrivEduHealthServices,-0.038490514671319094,2006
JOLTSTransp_Warehousing_Utlts,JOLTSProf_AND_Bus.Services,0.7882802194702695,2006
JOLTSTransp_Warehousing_Utlts,JOLTSRetailTrade,-0.11847936588349992,2006
JOLTSTransp_Warehousing_Utlts,JOLTSTransp_Warehousing_Utlts,1.0,2006
JOLTSTransp_Warehousing_Utlts,JOLTSNondurableGoodsManuf,0.9876937995013875,2006
JOLTSTransp_Warehousing_Utlts,JTSJOL_TOTAL,0.993655440088183,2006
JOLTSTransp_Warehousing_Utlts,UNEMPLOYED,-0.46316965392331283,2006
JOLTSNondurableGoodsManuf,JOLTS_Government,0.6124991371847048,2006
JOLTSNondurableGoodsManuf,JOLTSDurableGoodsManuf,-0.9075657294876949,2006
JOLTSNondurableGoodsManuf,JOLTS_Information,0.7971577902612446,2006
JOLTSNondurableGoodsManuf,JOLTSFinanceANDInsurance,-0.6210398471967223,2006
JOLTSNondurableGoodsManuf,JOLTSHealthCareSocialAssistance,0.3148353587271136,2006
JOLTSNondurableGoodsManuf,JOLTSLeisureANDHospitality,-0.5086382367583423,2006
JOLTSNondurableGoodsManuf,JOLTSPrivEduHealthServices,0.09677323889057185,2006
JOLTSNondurableGoodsManuf,JOLTSProf_AND_Bus.Services,0.6827554173782128,2006
JOLTSNondurableGoodsManuf,JOLTSRetailTrade,0.006467241148602065,2006
JOLTSNondurableGoodsManuf,JOLTSTransp_Warehousing_Utlts,0.9876937995013875,2006
JOLTSNondurableGoodsManuf,JOLTSNondurableGoodsManuf,1.0,2006
JOLTSNondurableGoodsManuf,JTSJOL_TOTAL,0.9929024902278776,2006
JOLTSNondurableGoodsManuf,UNEMPLOYED,-0.5806576835278422,2006
JTSJOL_TOTAL,JOLTS_Government,0.702161467509541,2006
JTSJOL_TOTAL,JOLTSDurableGoodsManuf,-0.9502713558358968,2006
JTSJOL_TOTAL,JOLTS_Information,0.8515984725917304,2006
JTSJOL_TOTAL,JOLTSFinanceANDInsurance,-0.6940277409836281,2006
JTSJOL_TOTAL,JOLTSHealthCareSocialAssistance,0.28511958898421497,2006
JTSJOL_TOTAL,JOLTSLeisureANDHospitality,-0.5891656112580769,2006
JTSJOL_TOTAL,JOLTSPrivEduHealthServices,0.06809488545028619,2006
JTSJOL_TOTAL,JOLTSProf_AND_Bus.Services,0.7431703584961393,2006
JTSJOL_TOTAL,JOLTSRetailTrade,-0.11111994703705928,2006
JTSJOL_TOTAL,JOLTSTransp_Warehousing_Utlts,0.993655440088183,2006
JTSJOL_TOTAL,JOLTSNondurableGoodsManuf,0.9929024902278776,2006
JTSJOL_TOTAL,JTSJOL_TOTAL,1.0,2006
JTSJOL_TOTAL,UNEMPLOYED,-0.5526543890008088,2006
UNEMPLOYED,JOLTS_Government,-0.20118634322499437,2006
UNEMPLOYED,JOLTSDurableGoodsManuf,0.5028235062739382,2006
UNEMPLOYED,JOLTS_Information,-0.6221189448599093,2006
UNEMPLOYED,JOLTSFinanceANDInsurance,0.5745922983587933,2006
UNEMPLOYED,JOLTSHealthCareSocialAssistance,-0.9555527487106819,2006
UNEMPLOYED,JOLTSLeisureANDHospitality,-0.23389128163461192,2006
UNEMPLOYED,JOLTSPrivEduHealthServices,-0.8664741337767093,2006
UNEMPLOYED,JOLTSProf_AND_Bus.Services,0.09437940209535323,2006
UNEMPLOYED,JOLTSRetailTrade,-0.3223798972202749,2006
UNEMPLOYED,JOLTSTransp_Warehousing_Utlts,-0.46316965392331283,2006
UNEMPLOYED,JOLTSNondurableGoodsManuf,-0.5806576835278422,2006
UNEMPLOYED,JTSJOL_TOTAL,-0.5526543890008088,2006
UNEMPLOYED,UNEMPLOYED,1.0,2006
JOLTS_Government,JOLTS_Government,1.0,2007
JOLTS_Government,JOLTSDurableGoodsManuf,0.15687061804599656,2007
JOLTS_Government,JOLTS_Information,-0.27457806516438343,2007
JOLTS_Government,JOLTSFinanceANDInsurance,0.744585637162661,2007
JOLTS_Government,JOLTSHealthCareSocialAssistance,0.16016767764670836,2007
JOLTS_Government,JOLTSLeisureANDHospitality,0.6039931357212583,2007
JOLTS_Government,JOLTSPrivEduHealthServices,0.1494288233068559,2007
JOLTS_Government,JOLTSProf_AND_Bus.Services,-0.8234762164667389,2007
JOLTS_Government,JOLTSRetailTrade,0.16796205666711417,2007
JOLTS_Government,JOLTSTransp_Warehousing_Utlts,0.9463124799495077,2007
JOLTS_Government,JOLTSNondurableGoodsManuf,-0.9112576120455365,2007
JOLTS_Government,JTSJOL_TOTAL,-0.3863536245385551,2007
JOLTS_Government,UNEMPLOYED,0.16877819659066068,2007
JOLTSDurableGoodsManuf,JOLTS_Government,0.15687061804599656,2007
JOLTSDurableGoodsManuf,JOLTSDurableGoodsManuf,1.0,2007
JOLTSDurableGoodsManuf,JOLTS_Information,0.9031698696927741,2007
JOLTSDurableGoodsManuf,JOLTSFinanceANDInsurance,0.7679617594598779,2007
JOLTSDurableGoodsManuf,JOLTSHealthCareSocialAssistance,0.19948354575806904,2007
JOLTSDurableGoodsManuf,JOLTSLeisureANDHospitality,-0.3518775709926044,2007
JOLTSDurableGoodsManuf,JOLTSPrivEduHealthServices,0.1867624889918871,2007
